task1,task2,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,dist,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,thisRow.t,notes,instructions.started,text_instructions.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,settings.started,settings.stopped,T0_context.started,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,T0_context.stopped,distractors_T0_T2.started,text_distractors_2.started,distractors_T0_T2.stopped,T1_number.started,text_T1.started,T1_number.stopped,distractors_T1.started,text_distractors.started,distractors_T1.stopped,T2_probe.started,text_T2.started,T2_probe.stopped,Ask_T1.started,Ask_T1.stopped,key_resp_T1.keys,key_resp_T1.corr,Ask_T2.started,blankT2_1.started,text_T2ask.started,key_resp_T2.started,blankT2_1.stopped,Ask_T2.stopped,key_resp_T2.keys,key_resp_T2.corr,key_resp_T2.rt,key_resp_T2.duration,text_distractors_2.stopped,participant,order [1: single-dual or 2: dual-single],date,expName,psychopyVersion,frameRate,expStart,
single,dual,REPAIR,XXSOUPX,5555555,10,1,9,j,j,0,YNPLRQW,0,0,0,0,0,23,23,23,,,,,,,,,0,4,4,7,134.00578239979222,,,,,,,,,,,,,,,,,133.98997680004686,134.00578239979222,134.07259850017726,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,REPAIR,XXSOUPX,5555555,10,1,9,j,j,0,GQKRPDL,0,0,0,0,0,23,23,23,,,,,,,,,0,5,5,5,134.0894809998572,,,,,,,,,,,,,,,,,134.0728356000036,134.0894809998572,134.15590230003,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,REPAIR,XXSOUPX,5555555,10,1,9,j,j,0,ZTFYDXH,0,0,0,0,0,23,23,23,,,,,,,,,0,6,6,0,134.17245149984956,,,,,,,,,,,,,,,,,134.15616150014102,134.17245149984956,134.23964380007237,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,REPAIR,XXSOUPX,5555555,10,1,9,j,j,0,VYKXSPC,0,0,0,0,0,23,23,23,,,,,,,,,0,7,7,2,134.25579780014232,,,,,,,,,,,,,,,,,134.23990919999778,134.25579780014232,134.32267840020359,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,REPAIR,XXSOUPX,5555555,10,1,9,j,j,0,VFDMHQS,0,0,0,0,0,23,23,23,,,,,,,,,0,8,8,8,134.33922389987856,,,,,,,,,,,,,,,,,134.32292729988694,134.33922389987856,134.4060112000443,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,REPAIR,XXSOUPX,5555555,10,1,9,j,j,0,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.40609510010108,134.40613000001758,None,0,134.4063145997934,134.42248630011454,135.40622350014746,135.40622350014746,135.4225081000477,135.75694430014119,j,1,135.74668639991432,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,ZTFYDXH,0,0,0,0,0,24,24,24,,,,,0,0,0,0,,,,,138.64384530019015,,,,,,,,,,,135.7573802000843,135.77270210022107,136.77301160013303,136.77301160013303,137.8108732998371,137.75688329990953,138.4229826000519,138.43936630012468,138.5065298997797,138.5065855998546,138.52274410007522,138.58945159986615,138.6340871998109,138.64384530019015,138.67274679988623,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,YGLMSFQ,0,0,0,0,0,24,24,24,,,,,0,1,1,1,,,,,138.6893358998932,,,,,,,,,,,,,,,,,,,,,,,138.67299110023305,138.6893358998932,138.7565639000386,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,YGLMSFQ,0,0,0,0,0,24,24,24,,,,,,,,,0,0,0,1,138.89360429998487,,,,,,,,,,,,,,,,,138.88441559998319,138.89360429998487,138.92279980005696,,,,,,,138.75665740016848,138.77271120017394,138.83951759990305,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,ZTFYDXH,0,0,0,0,0,24,24,24,,,,,,,,,0,1,1,0,138.93939010007307,,,,,,,,,,,,,,,,,138.9230427998118,138.93939010007307,139.0065268999897,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,ZJTSHFP,0,0,0,0,0,24,24,24,,,,,,,,,0,2,2,3,139.0228405999951,,,,,,,,,,,,,,,,,139.00678820023313,139.0228405999951,139.08981169993058,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,WMYFTGJ,0,0,0,0,0,24,24,24,,,,,,,,,0,3,3,6,139.1060103001073,,,,,,,,,,,,,,,,,139.09010409982875,139.1060103001073,139.17283709999174,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,HLFPYXK,0,0,0,0,0,24,24,24,,,,,,,,,0,4,4,4,139.18950759992003,,,,,,,,,,,,,,,,,139.17308769980446,139.18950759992003,139.25617749989033,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,VYKXSPC,0,0,0,0,0,24,24,24,,,,,,,,,0,5,5,2,139.27313440013677,,,,,,,,,,,,,,,,,139.25642109988257,139.27313440013677,139.33968959981576,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,GQKRPDL,0,0,0,0,0,24,24,24,,,,,,,,,0,6,6,5,139.3560712998733,,,,,,,,,,,,,,,,,139.33995050005615,139.3560712998733,139.42282309988514,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,AFRAID,XXLAMBX,3333333,10,3,7,j,j,0,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.422906300053,139.42293919995427,None,0,139.42312450008467,139.43942600023001,140.4231865000911,140.4231865000911,140.43952869996428,140.70741180004552,j,1,140.6908120000735,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,,0,0,0,0,0,25,25,25,,,,,0,0,0,0,,,,,143.59611209994182,,,,,,,,,,,140.707847900223,140.7229368998669,141.72326959995553,141.72326959995553,142.761653999798,142.7068345998414,143.37367960019037,143.3896026997827,143.45640109991655,143.45645300019532,143.47304600011557,143.5396905997768,143.58446899987757,,143.58725709980354,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,HLFPYXK,0,0,0,0,0,25,25,25,,,,,,,,,0,0,0,4,143.72745569981635,,,,,,,,,,,,,,,,,143.7179463999346,143.72745569981635,143.75658110016957,,,,,,,143.5873262998648,143.59611209994182,143.67336039990187,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,ZTFYDXH,0,0,0,0,0,25,25,25,,,,,,,,,0,1,1,0,143.77335650008172,,,,,,,,,,,,,,,,,143.75683709979057,143.77335650008172,143.83971829991788,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,VYKXSPC,0,0,0,0,0,25,25,25,,,,,,,,,0,2,2,2,143.85628930013627,,,,,,,,,,,,,,,,,143.83996899984777,143.85628930013627,143.92342660017312,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,WMYFTGJ,0,0,0,0,0,25,25,25,,,,,,,,,0,3,3,6,143.93965069996193,,,,,,,,,,,,,,,,,143.92368669994175,143.93965069996193,144.00668830005452,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,ZJTSHFP,0,0,0,0,0,25,25,25,,,,,,,,,0,4,4,3,144.02298420015723,,,,,,,,,,,,,,,,,144.0069396002218,144.02298420015723,144.08975759986788,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,YNPLRQW,0,0,0,0,0,25,25,25,,,,,,,,,0,5,5,7,144.1064002001658,,,,,,,,,,,,,,,,,144.08999620005488,144.1064002001658,144.17347049992532,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,VFDMHQS,0,0,0,0,0,25,25,25,,,,,,,,,0,6,6,8,144.1896887999028,,,,,,,,,,,,,,,,,144.17374680005014,144.1896887999028,144.25644280016422,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,YGLMSFQ,0,0,0,0,0,25,25,25,,,,,,,,,0,7,7,1,144.27301590004936,,,,,,,,,,,,,,,,,144.25667600007728,144.27301590004936,144.3397750002332,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,GQKRPDL,0,0,0,0,0,25,25,25,,,,,,,,,0,8,8,5,144.35644980007783,,,,,,,,,,,,,,,,,144.3400242999196,144.35644980007783,144.4234637999907,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,PAIR,SHORTLY,4444444,10,1,9,f,j,0,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.42354959994555,144.42359199980274,None,0,144.4237759001553,144.43968590022996,145.4231428001076,145.4231428001076,145.44008870003745,145.77370129991323,f,0,145.76241440000013,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,,0,0,0,0,0,26,26,26,,,,,0,0,0,0,,,,,148.6625506998971,,,,,,,,,,,145.7741165999323,145.79009030014277,146.7730950000696,146.790165099781,147.81063270010054,147.75733319995925,148.44062909996137,148.45657149981707,148.52370470017195,148.5237630000338,148.5403140000999,148.6068297000602,148.65139390015975,,148.65394489979371,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,ZJTSHFP,0,0,0,0,0,26,26,26,,,,,,,,,0,0,0,3,148.79404469998553,,,,,,,,,,,,,,,,,148.78483950020745,148.79404469998553,148.82330479985103,,,,,,,148.65400990005583,148.6625506998971,148.7402856000699,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,YGLMSFQ,0,0,0,0,0,26,26,26,,,,,,,,,0,1,1,1,148.84028329979628,,,,,,,,,,,,,,,,,148.8235754999332,148.84028329979628,148.90703799994662,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,HLFPYXK,0,0,0,0,0,26,26,26,,,,,,,,,0,2,2,4,148.92326029995456,,,,,,,,,,,,,,,,,148.9072938999161,148.92326029995456,148.99048169981688,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,YNPLRQW,0,0,0,0,0,26,26,26,,,,,,,,,0,3,3,7,149.00658270018175,,,,,,,,,,,,,,,,,148.99073719978333,149.00658270018175,149.07331589981914,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,GQKRPDL,0,0,0,0,0,26,26,26,,,,,,,,,0,4,4,5,149.09038429986686,,,,,,,,,,,,,,,,,149.07359750010073,149.09038429986686,149.1570839001797,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,VYKXSPC,0,0,0,0,0,26,26,26,,,,,,,,,0,5,5,2,149.17327080015093,,,,,,,,,,,,,,,,,149.15735509991646,149.17327080015093,149.24040810018778,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,ZTFYDXH,0,0,0,0,0,26,26,26,,,,,,,,,0,6,6,0,149.25664230016991,,,,,,,,,,,,,,,,,149.24066800018772,149.25664230016991,149.323338100221,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,VFDMHQS,0,0,0,0,0,26,26,26,,,,,,,,,0,7,7,8,149.3403096999973,,,,,,,,,,,,,,,,,149.32358200009912,149.3403096999973,149.40704389987513,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,WMYFTGJ,0,0,0,0,0,26,26,26,,,,,,,,,0,8,8,6,149.4232800998725,,,,,,,,,,,,,,,,,149.40729819983244,149.4232800998725,149.4904860998504,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,BABY,XPLAYER,8888888,10,1,9,f,j,0,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.49058119999245,149.49061830015853,None,0,149.4908135998994,149.50666260020807,150.49013049993664,150.49013049993664,150.5070540998131,150.9239762001671,j,1,150.91434390004724,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,YGLMSFQ,0,0,0,0,0,27,27,27,,,,,0,0,0,1,,,,,153.5589840998873,,,,,,,,,,,150.92439989978448,150.94001029990613,151.92341060005128,151.94010660005733,152.96094800019637,152.9075563000515,153.34046440012753,153.357213600073,153.4239265997894,153.42398100020364,153.44014579989016,153.5069396002218,153.55225390009582,153.5589840998873,153.59039379982278,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,ZTFYDXH,0,0,0,0,0,27,27,27,,,,,0,1,1,0,,,,,153.60713239992037,,,,,,,,,,,,,,,,,,,,,,,153.5906588002108,153.60713239992037,153.67356379982084,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,VFDMHQS,0,0,0,0,0,27,27,27,,,,,,,,,0,0,0,8,153.81104929978028,,,,,,,,,,,,,,,,,153.80189460003749,153.81104929978028,153.84031070023775,,,,,,,153.67365350015461,153.69029489997774,153.7574922000058,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,HQTYPJM,0,0,0,0,0,27,27,27,,,,,,,,,0,1,1,9,153.85729390010238,,,,,,,,,,,,,,,,,153.8405574997887,153.85729390010238,153.92355720000342,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,YGLMSFQ,0,0,0,0,0,27,27,27,,,,,,,,,0,2,2,1,153.94016420003027,,,,,,,,,,,,,,,,,153.92380090011284,153.94016420003027,154.0073823002167,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,ZTFYDXH,0,0,0,0,0,27,27,27,,,,,,,,,0,3,3,0,154.0235776999034,,,,,,,,,,,,,,,,,154.00763799995184,154.0235776999034,154.0902769002132,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,GQKRPDL,0,0,0,0,0,27,27,27,,,,,,,,,0,4,4,5,154.10730390017852,,,,,,,,,,,,,,,,,154.09051659982651,154.10730390017852,154.1736217001453,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,YNPLRQW,0,0,0,0,0,27,27,27,,,,,,,,,0,5,5,7,154.19019789993763,,,,,,,,,,,,,,,,,154.17385850008577,154.19019789993763,154.25742630008608,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,HLFPYXK,0,0,0,0,0,27,27,27,,,,,,,,,0,6,6,4,154.27369790012017,,,,,,,,,,,,,,,,,154.25767870014533,154.27369790012017,154.34046579990536,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,WMYFTGJ,0,0,0,0,0,27,27,27,,,,,,,,,0,7,7,6,154.35730849998072,,,,,,,,,,,,,,,,,154.34070979990065,154.35730849998072,154.42398250009865,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,VYKXSPC,0,0,0,0,0,27,27,27,,,,,,,,,0,8,8,2,154.440241899807,,,,,,,,,,,,,,,,,154.42422229982913,154.440241899807,154.5073349000886,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,ZJTSHFP,0,0,0,0,0,27,27,27,,,,,,,,,0,9,9,3,154.52358180005103,,,,,,,,,,,,,,,,,154.50759549997747,154.52358180005103,154.59049890004098,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,DOCTOR,XNURSEX,8888888,7,3,10,f,f,1,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.59058750001714,154.5906225000508,None,0,154.59080690005794,154.60701620019972,155.59028619993478,155.59028619993478,155.60696520004421,155.95819750009105,f,1,155.95374300004914,None,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,YGLMSFQ,0,0,0,0,0,28,28,28,,,,,0,0,0,1,,,,,158.59515909990296,,,,,,,,,,,155.95864150021225,155.97359690023586,156.97406980022788,156.97406980022788,158.012893400155,157.95781870000064,158.37446200009435,158.39052599994466,158.45721120014787,158.45726530021057,158.47416489990428,158.540911400225,158.58610519999638,158.59515909990296,158.62422080012038,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,ZTFYDXH,0,0,0,0,0,28,28,28,,,,,0,1,1,0,,,,,158.64050660002977,,,,,,,,,,,,,,,,,,,,,,,158.62449570000172,158.64050660002977,158.7075995001942,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,GQKRPDL,0,0,0,0,0,28,28,28,,,,,,,,,0,0,0,5,158.84571459982544,,,,,,,,,,,,,,,,,158.8364299000241,158.84571459982544,158.87421469995752,,,,,,,158.70768869994208,158.72412879997864,158.79075710009784,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,VFDMHQS,0,0,0,0,0,28,28,28,,,,,,,,,0,1,1,8,158.89041619980708,,,,,,,,,,,,,,,,,158.87447230005637,158.89041619980708,158.9575550002046,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,VYKXSPC,0,0,0,0,0,28,28,28,,,,,,,,,0,2,2,2,158.97382850013673,,,,,,,,,,,,,,,,,158.95780909992754,158.97382850013673,159.04074750002474,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,ZJTSHFP,0,0,0,0,0,28,28,28,,,,,,,,,0,3,3,3,159.05730810016394,,,,,,,,,,,,,,,,,159.04101199982688,159.05730810016394,159.12426720000803,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,WMYFTGJ,0,0,0,0,0,28,28,28,,,,,,,,,0,4,4,6,159.14050839981064,,,,,,,,,,,,,,,,,159.12451560003683,159.14050839981064,159.20731149986386,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,YNPLRQW,0,0,0,0,0,28,28,28,,,,,,,,,0,5,5,7,159.22384769981727,,,,,,,,,,,,,,,,,159.20756099978462,159.22384769981727,159.2907127002254,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,HLFPYXK,0,0,0,0,0,28,28,28,,,,,,,,,0,6,6,4,159.30712170014158,,,,,,,,,,,,,,,,,159.29096890008077,159.30712170014158,159.3738767001778,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,YGLMSFQ,0,0,0,0,0,28,28,28,,,,,,,,,0,7,7,1,159.39090330014005,,,,,,,,,,,,,,,,,159.3741191001609,159.39090330014005,159.45722340000793,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,ZTFYDXH,0,0,0,0,0,28,28,28,,,,,,,,,0,8,8,0,159.47379649989307,,,,,,,,,,,,,,,,,159.45748049998656,159.47379649989307,159.54079770017415,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
single,dual,FARM,XXBARNX,2222222,7,3,10,f,f,1,HQTYPJM,0,0,0,0,0,28,28,28,,,,,,,,,0,9,9,9,159.55715839983895,,,,,,,,,,,,,,,,,159.54104610020295,159.55715839983895,159.62386769987643,,,,,,,,,,,,,,,,,,,,,,,,,686480,1,2024-06-21_10h13.06.671,AB,2024.1.1,None,2024-06-21 10h13.15.421268 +0200,
