task1,task2,thisN,thisTrialN,thisRepN,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_T1.keys,key_resp_T1.corr,key_resp_T2.keys,key_resp_T2.corr,key_resp_T2.rt,key_resp_T2.duration,press_to_continue.keys,key_resp_T1.rt,key_resp_T1.duration,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,thisRow.t,notes,set_block.started,set_block.stopped,instructions.started,text_instructions.started,key_resp.started,instructions.stopped,block.key_resp.keys,block.key_resp.rt,block.key_resp.duration,set_trial.started,set_trial.stopped,T0_context.started,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,T0_context.stopped,distractor_T0,distractors_T0.started,text_distr_T0.started,text_distr_T0.stopped,text_blank_distractors_T0.started,text_blank_distractors_T0.stopped,distractors_T0.stopped,T1_number.started,text_T1.started,text_T1.stopped,text_blank_number_T1.started,text_blank_number_T1.stopped,T1_number.stopped,distractor_T1,distractors_T1.started,distractors_T1.stopped,T2_probe.started,text_T2.started,text_T2.stopped,text_blank_T2_probe.started,text_blank_T2_probe.stopped,T2_probe.stopped,distractor_T2,distractors_T2.started,text_distr_T2.started,text_distr_T2.stopped,text_blank_distractors_T2.started,text_blank_distractors_T2.stopped,distractors_T2.stopped,blank_1s.started,text_blank1s.started,text_blank1s.stopped,blank_1s.stopped,Ask_T1.started,Ask_T1.stopped,trial.key_resp_T1.keys,trial.key_resp_T1.corr,blank_T1T2.started,blank_T1T2.stopped,Ask_T2.started,text_T2ask.started,key_resp_T2.started,Ask_T2.stopped,trial.key_resp_T2.keys,trial.key_resp_T2.corr,trial.key_resp_T2.rt,trial.key_resp_T2.duration,blank_2s.started,text_blank2s.started,text_blank2s.stopped,blank_2s.stopped,text_distr_T1.started,text_distr_T1.stopped,text_blank_distractors_T1.started,text_blank_distractors_T1.stopped,rest.started,text_rest.started,press_to_continue.started,rest.stopped,block.press_to_continue.keys,text_T2ask.stopped,key_resp_T2.stopped,text_rest.stopped,press_to_continue.stopped,text_T1ask.started,key_resp_T1.started,text_T1ask.stopped,key_resp_T1.stopped,text_blankT1T2.started,text_blankT1T2.stopped,trial.key_resp_T1.rt,trial.key_resp_T1.duration,end.started,text_thanks.started,end.stopped,participant,order [1: single-dual or 2: dual-single],refresh rate (Hz),port address,language,date,expName,psychopyVersion,frameRate,expStart,
single,dual,0,0,0,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,10.559757499955595,,,,,,,,,,,8.545179300010204,8.545478999847546,8.547175099840388,8.558688499964774,9.558553899871185,9.558553899871185,,10.548906799871475,LFGHMNK,10.553274299949408,10.559757499955595,10.592304399935529,10.592304399935529,10.642222299939021,10.629931499948725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,1,0,1,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,10.642222299939021,,,,,,,,,,,,,,,,,,,SGWLZXR,10.632486999966204,10.642222299939021,10.675507699837908,10.675507699837908,10.72556409984827,10.711488300003111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,2,0,2,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,2,0,2,0,,,,,,,,,10.72556409984827,,,,,,,,,,,,,,,,,,,BKYHRMT,10.713180299848318,10.72556409984827,10.758690499933437,10.758690499933437,10.808621299918741,10.794861499918625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,3,0,3,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,3,0,3,0,,,,,,,,,10.808621299918741,,,,,,,,,,,,,,,,,,,KQJCYVB,10.796408899826929,10.808621299918741,10.84232689999044,10.84232689999044,10.89232339989394,10.878020599950105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,4,0,4,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,4,0,4,0,,,,,,,,,10.89232339989394,,,,,,,,,,,,,,,,,,,SLWVBQJ,10.879544399911538,10.89232339989394,10.925253799883649,10.925253799883649,10.975529899820685,10.961647999938577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,5,0,5,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,5,0,5,0,,,,,,,,,10.975529899820685,,,,,,,,,,,,,,,,,,,NXZLFHW,10.963188799796626,10.975529899820685,11.009002599865198,11.009002599865198,11.05888249981217,11.044638299848884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,6,0,6,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,6,0,6,0,,,,,,,,,11.05888249981217,,,,,,,,,,,,,,,,,,,CLRTNPK,11.04616679996252,11.05888249981217,11.092178199905902,11.092178199905902,11.142223099945113,11.128154599806294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,7,0,7,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,7,0,7,0,,,,,,,,,11.142223099945113,,,,,,,,,,,,,,,,,,,ZSGYFHP,11.129883299814537,11.142223099945113,11.175638999789953,11.175638999789953,11.225547699956223,11.211267499951646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,8,0,8,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,8,0,8,0,,,,,,,,,11.225547699956223,,,,,,,,,,,,,,,,,,,THQWXGY,11.212833799887449,11.225547699956223,11.258869499899447,11.258869499899447,11.308714999817312,11.294996500015259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,0,0,0,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,11.391984999878332,,,,,,,,,,,,,,,,,,,,,,,,,,11.299953199923038,11.308714999817312,11.342230799840763,11.342230799840763,11.391984999878332,11.378325199941173,,11.380144199822098,11.380171099910513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,0,0,0,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,0,0,0,0,11.47555339988321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.384246999863535,11.391984999878332,11.425568499835208,11.425568499835208,11.47555339988321,11.461568499915302,VDLWXGM,11.463221999816597,11.47555339988321,11.508796299807727,11.508796299807727,11.558663399890065,11.544898599851876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,1,0,1,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,1,0,1,0,11.558663399890065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLYMPHQ,11.546439899830148,11.558663399890065,11.592240699799731,11.592240699799731,11.642346099950373,11.628228500019759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,2,0,2,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,2,0,2,0,11.642346099950373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SKVPMGD,11.629966199863702,11.642346099950373,11.675350699806586,11.675350699806586,11.725524399895221,11.71147819980979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,3,0,3,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,3,0,3,0,11.725524399895221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CYMNKVW,11.71300769993104,11.725524399895221,11.75894059985876,11.75894059985876,11.809009099844843,11.794839299982414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,4,0,4,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,4,0,4,0,11.809009099844843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVMQKYJ,11.79637399991043,11.809009099844843,11.842071899911389,11.842071899911389,11.891953199869022,11.87819099985063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,5,0,5,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,5,0,5,0,11.891953199869022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KRVCZPB,11.879729399923235,11.891953199869022,11.92560279997997,11.92560279997997,11.975638099946082,11.961491799913347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,6,0,6,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,6,0,6,0,11.975638099946082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LBGHNFR,11.963014399865642,11.975638099946082,12.008613399928436,12.008613399928436,12.05887690000236,12.044948699884117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,7,0,7,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,7,0,7,0,12.05887690000236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MHSGJKY,12.04669909994118,12.05887690000236,12.092318699928,12.092318699928,12.14225609996356,12.127956399926916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,8,0,8,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,8,0,8,0,12.14225609996356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HYNSQBZ,12.12949589989148,12.14225609996356,12.175502499798313,12.175502499798313,12.225575699936599,12.21165469987318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,1,1,0,BEST,XSPOONX,8888888.0,10,1,9,j,j,unrelated,space,1.1656102000270039,None,None,0,j,1,0.31855649990029633,None,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.213778499979526,12.225575699936599,13.225584300002083,13.21127299987711,13.211300699971616,13.211323599796742,None,0,13.211372199933976,13.211389599833637,13.2114049999509,13.225584300002083,13.225584300002083,13.561844399897382,j,1,0.31855649990029633,None,13.561934999888763,13.575301199918613,15.575337799964473,15.561693799914792,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,0,0,0,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,17.57565679983236,,,,,,,,,,,15.562009499873966,15.56226299982518,15.564440099988133,15.575337799964473,16.575371799990535,16.575371799990535,17.57565679983236,17.56172509980388,PNMXDWC,17.563803599914536,17.57565679983236,17.608905899804085,17.608905899804085,17.658929299796,17.645299499854445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,1,0,1,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,17.658929299796,,,,,,,,,,,,,,,,,,,PVNJFGH,17.647094799904153,17.658929299796,17.692340899957344,17.692340899957344,17.74198789987713,17.72853419999592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,2,0,2,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,17.74198789987713,,,,,,,,,,,,,,,,,,,KFWVBRM,17.730326199904084,17.74198789987713,17.775633099954575,17.775633099954575,17.82565169990994,17.812049999833107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,3,0,3,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,3,0,3,0,,,,,,,,,17.82565169990994,,,,,,,,,,,,,,,,,,,RVQLMJK,17.813832700019702,17.82565169990994,17.85898739984259,17.85898739984259,17.909040699945763,17.894914699951187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,4,0,4,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,4,0,4,0,,,,,,,,,17.909040699945763,,,,,,,,,,,,,,,,,,,DZKGXWJ,17.896461099851876,17.909040699945763,17.9421388998162,17.9421388998162,17.992074699839577,17.97829040000215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,5,0,5,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,5,0,5,0,,,,,,,,,17.992074699839577,,,,,,,,,,,,,,,,,,,JRLXKPC,17.980272699845955,17.992074699839577,18.025671100011095,18.025671100011095,18.07578339986503,18.061625599861145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,6,0,6,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,6,0,6,0,,,,,,,,,18.07578339986503,,,,,,,,,,,,,,,,,,,WKDJZXL,18.063140399986878,18.07578339986503,18.108714199857786,18.108714199857786,18.15897829993628,18.144968800013885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,7,0,7,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,7,0,7,0,,,,,,,,,18.15897829993628,,,,,,,,,,,,,,,,,,,RVMPLSB,18.146519399946555,18.15897829993628,18.19241839996539,18.19241839996539,18.242347799940035,18.228048200020567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,8,0,8,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,8,0,8,0,,,,,,,,,18.242347799940035,,,,,,,,,,,,,,,,,,,CZDBFKY,18.229589499998838,18.242347799940035,18.275586999952793,18.275586999952793,18.374824499944225,18.31164769991301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,0,0,0,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,18.459099299972877,,,,,,,,,,,,,,,,,,,,,,,,,,18.370333899976686,18.374824499944225,18.408775799907744,18.408775799907744,18.459099299972877,18.444944499991834,SGFBWPC,18.446585799800232,18.528392300009727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.459099299972877,18.492137199966237,18.492137199966237,18.542213199893013,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,1,0,1,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,1,0,1,0,,,,,18.542213199893013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FWRNGTJ,18.5300103998743,18.61147339991294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.542213199893013,18.575714399805292,18.575714399805292,18.625717599876225,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,0,0,0,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,0,0,0,0,18.708978599868715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.614921499975026,18.625717599876225,18.6586956998799,18.6586956998799,18.708978599868715,18.69498319993727,FWRNGTJ,18.696657699998468,18.708978599868715,18.742219700012356,18.742219700012356,18.79233430000022,18.778022199869156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,1,0,1,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,1,0,1,0,18.79233430000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GKQJLXH,18.7795661999844,18.79233430000022,18.825672699837014,18.825672699837014,18.875620999839157,18.86178659996949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,2,0,2,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,2,0,2,0,18.875620999839157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KVBHLDM,18.86332120001316,18.875620999839157,18.908989599905908,18.908989599905908,18.95899449987337,18.9449918998871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,3,0,3,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,3,0,3,0,18.95899449987337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZNXGMB,18.946526299929246,18.95899449987337,18.992328899912536,18.992328899912536,19.04229999985546,19.02847439981997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,4,0,4,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,4,0,4,0,19.04229999985546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GVCJXWN,19.030216799816117,19.04229999985546,19.075685899937525,19.075685899937525,19.12564929993823,19.111608000006527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,5,0,5,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,5,0,5,0,19.12564929993823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MWXQGJL,19.113141799811274,19.12564929993823,19.158997599966824,19.158997599966824,19.20898859994486,19.195117199793458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
single,dual,6,0,6,NINE,XXTENXX,9999999.0,10,3,7,f,f,related,space,1.1656102000270039,None,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,6,0,6,0,19.20898859994486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BHZNCKY,19.196660799905658,19.20898859994486,19.242353499867022,19.242353499867022,19.292363399872556,19.278365299804136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983509,1,60,0xC000,en,2025-03-19_20h53.13.046,AB,2024.2.4,59.87876942651462,2025-03-19 20h53.21.354040 +0500,
