task1,task2,T0,T2,T1,lagT0,lagT1,lagT2,responseT1,responseT2,related,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,trials_T0_context.thisRepN,trials_T0_context.thisTrialN,trials_T0_context.thisN,trials_T0_context.thisIndex,trials_T1.thisRepN,trials_T1.thisTrialN,trials_T1.thisN,trials_T1.thisIndex,trials_T2.thisRepN,trials_T2.thisTrialN,trials_T2.thisN,trials_T2.thisIndex,text_instructions.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,context_word.started,blankContext.started,context_word.stopped,blankContext.stopped,distractor_T0,text_distr_T0.started,text_distr_T0.stopped,text_blank_distractors_T0.started,text_blank_distractors_T0.stopped,text_T1.started,text_T1.stopped,text_blank_number_T1.started,text_blank_number_T1.stopped,distractor_T1,text_distr_T1.started,text_distr_T1.stopped,text_blank_distractors_T1.started,text_blank_distractors_T1.stopped,text_T2.started,text_T2.stopped,text_blank_T2_probe.started,text_blank_T2_probe.stopped,distractor_T2,text_distr_T2.started,text_distr_T2.stopped,text_blank_distractors_T2.started,text_blank_distractors_T2.stopped,key_resp_T1.keys,key_resp_T1.corr,blankT2_1.started,text_T2ask.started,key_resp_T2.started,blankT2_1.stopped,text_T2ask.stopped,blankT2_2.started,key_resp_T2.stopped,blankT2_2.stopped,key_resp_T2.keys,key_resp_T2.corr,participant,order [1: single-dual or 2: dual-single],refresh rate (Hz),language,date,expName,psychopyVersion,frameRate,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,4,0,4,0,,,,,,,,,,,,,,,,,,NKRWZVF,103.50301679999984,103.53634349999993,103.53634349999993,103.58639649999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,5,0,5,0,,,,,,,,,,,,,,,,,,NMHWYKJ,103.58639649999986,103.61967409999988,103.61967409999988,103.6696723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,6,0,6,0,,,,,,,,,,,,,,,,,,JDPLFNY,103.6696723,103.70555460000014,103.70555460000014,103.75308489999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,7,0,7,0,,,,,,,,,,,,,,,,,,NZQTXBH,103.75308489999998,103.78635380000014,103.78635380000014,103.83640150000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,8,0,8,0,,,,,,,,,,,,,,,,,,HMQCVLJ,103.83640150000019,103.86971260000018,103.86971260000018,103.91977690000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,103.91977690000022,103.95341989999997,103.95341989999997,104.00302740000006,YQCBMTH,104.00302740000006,104.03635910000003,104.03635910000003,104.08640749999995,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,JVNPZCR,104.08640749999995,104.11992800000007,104.11992800000007,104.16972750000014,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,104.16972750000014,104.20309099999986,104.20309099999986,104.25301960000024,JVNPZCR,104.25301960000024,104.2863981999999,104.2863981999999,104.33673409999983,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,RDMNCSZ,104.33673409999983,104.36975510000002,104.36975510000002,104.41971019999983,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,FJYBTCH,104.41971019999983,104.45303520000016,104.45303520000016,104.50311710000005,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCGVTPR,104.50311710000005,104.53640309999992,104.53640309999992,104.58640500000001,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,TQFWLYB,104.58640500000001,104.61973020000005,104.61973020000005,104.66977189999989,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,YTPZQDK,104.66977189999989,104.70307309999998,104.70307309999998,104.7532583000002,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BPXVTGL,104.7532583000002,104.78638570000021,104.78638570000021,104.83644490000006,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,STEP,XSTAIRX,8888888.0,10,3,7,j,f,1,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,104.83644490000006,105.8198139000001,105.8198139000001,105.83645590000015,107.81997730000012,107.81997730000012,107.81997730000012,108.81997499999989,None,0,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,108.81997499999989,109.80361429999994,109.82019420000006,110.8033948000002,BFKRVNZ,110.82008360000009,110.85351859999992,110.83675919999996,110.88676050000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,FXVDTNP,110.88676050000004,110.92009469999994,110.92009469999994,110.97008529999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,FDCWPRN,110.97008529999994,111.00348900000017,111.00348900000017,111.05594740000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,3,0,3,0,,,,,,,,,,,,,,,,,,WRCHQDP,111.05594740000015,111.08692010000004,111.08692010000004,111.13683549999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,FHTWPJD,111.13683549999996,111.17010710000022,111.17010710000022,111.22011980000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,5,0,5,0,,,,,,,,,,,,,,,,,,GWHTQNJ,111.22011980000025,111.25351690000025,111.25351690000025,111.30344330000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,6,0,6,0,,,,,,,,,,,,,,,,,,PRBKDMQ,111.30344330000025,111.3369502999999,111.3369502999999,111.38678590000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,7,0,7,0,,,,,,,,,,,,,,,,,,PYRLNFX,111.38678590000018,111.42010429999982,111.42010429999982,111.47012309999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,8,0,8,0,,,,,,,,,,,,,,,,,,KPYGTNC,111.47012309999991,111.50341370000024,111.50341370000024,111.55346610000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
single,dual,BUG,XCHOIRX,7777777.0,10,7,3,f,j,0,0,0,0,0,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,111.55346610000015,111.58680860000004,111.58680860000004,111.63678400000026,GFKHVBP,111.63678400000026,111.67014680000011,111.67014680000011,111.72014900000022,,,,,,,,,,,,,,,,,,,,,,011943,1,60,en,2024-11-26_15h39.08.606,AB,2023.1.3,59.92660189808788,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GZRKWYP,111.72014900000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
